,Location Name,Phone Number,Street Address,City,State,Website,Insurance Accepted,Walk-Ins Accepted,Last Updated,Latitude,Longitude
13776,"CVS Pharmacy, Inc. #1007",508-587-0235,"1267 MAIN ST.,",BROCKTON,MA,https://www.cvs.com/store-locator/details-directions/001007,True,True,2024-08-01,42.060423,-71.014969
13781,Rite Aid #RA110264,603-437-9799,20 CRYSTAL AVENUE,DERRY,NH,https://www.riteaid.com,True,False,2024-08-01,42.884194,-71.32556
13782,Walmart Inc #Oct-43,410-479-0758,610 Legion Rd,Denton,MD,https://www.walmart.com/store/3843,True,True,2024-08-01,38.874418,-75.821619
13784,"CVS Pharmacy, Inc. #9173",619-461-4411,2760 FLETCHER PKY,EL CAJON,CA,https://www.cvs.com/store-locator/details-directions/009173,True,True,2024-08-01,32.800564,-117.003178
13786,"CVS Pharmacy, Inc. #17446",402-334-3436,12500 K PLAZA,OMAHA,NE,https://www.cvs.com/store-locator/details-directions/017446,True,True,2024-08-01,41.214685,-96.108652
13787,"CVS Pharmacy, Inc. #4940",334-727-6586,202 W. MARTIN LUTHER KING HWY.,TUSKEGEE,AL,https://www.cvs.com/store-locator/details-directions/004940,True,True,2024-08-01,32.42325,-85.692319
13788,Walmart Inc #19-Oct,318-267-3609,4430 Desiard St,Monroe,LA,https://www.walmart.com/store/2919,True,True,2024-08-01,32.525193,-92.068031
13789,Publix Super Markets Inc. #1528,863-494-1071,2551 SE Highway 70,Arcadia,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,27.20829,-81.833475
13790,SAFEWAY PHARMACY #1531,916-727-2458,7301 GREENBACK LANE,Citrus Heights,CA,https://www.safeway.com/vaccinations/home,True,True,2024-08-01,38.679881,-121.293954
13791,"CVS Pharmacy, Inc. #824",609-882-2577,2721 BRUNSWICK PIKE,LAWRENCEVILLE,NJ,https://www.cvs.com/store-locator/details-directions/000824,True,True,2024-08-01,40.265169,-74.719287
13792,Rite Aid #RA111179,302-731-4400,399 NEW LONDON ROAD,NEWARK,DE,https://www.riteaid.com,True,False,2024-08-01,39.693074,-75.764176
13794,"CVS Pharmacy, Inc. #6917",219-884-0004,5301 BROADWAY,MERRILLVILLE,IN,https://www.cvs.com/store-locator/details-directions/006917,True,True,2024-08-01,41.521818,-87.33554
13797,Walmart Inc #Oct-72,740-947-0300,990 W Emmitt Ave,Waverly,OH,https://www.walmart.com/store/2572,True,True,2024-08-01,39.110766,-82.999374
13798,"CVS Pharmacy, Inc. #915",978-927-0060,19 DODGE ST.,BEVERLY,MA,https://www.cvs.com/store-locator/details-directions/000915,True,True,2024-08-01,42.577465,-70.889428
13799,SAV-ON PHARMACY #3796,610-284-6803,5300 W BALTIMORE AVE,Clifton Heights,PA,https://www.acmemarkets.com/vaccinations/home,True,True,2024-08-01,39.924919,-75.304843
13800,Walmart Inc #Oct-38,541-343-8028,1040 Green Acres Rd,Eugene,OR,https://www.walmart.com/store/2538,True,True,2024-08-01,44.090678,-123.093355
13801,"CVS Pharmacy, Inc. #2365",516-825-7912,640 FRANKLIN AVENUE,FRANKLIN SQUARE,NY,https://www.cvs.com/store-locator/details-directions/002365,True,True,2024-08-01,40.690945,-73.685434
13802,Walmart Inc #11-Oct,417-414-6626,545 El Camino Alto St,Springfield,MO,https://www.walmart.com/store/3111,True,True,2024-08-01,37.133873,-93.299098
13803,"CVS Pharmacy, Inc. #5260",972-443-0683,3401 W. WALNUT HILL LN.,IRVING,TX,https://www.cvs.com/store-locator/details-directions/005260,True,True,2024-08-01,32.865733,-96.992525
13804,Walmart Inc #Oct-67,727-441-6819,1803 N Highland Ave,Clearwater,FL,https://www.walmart.com/store/4667,True,True,2024-08-01,27.987079,-82.773742
13805,"CVS Pharmacy, Inc. #2331",864-421-1586,718 MILLS AVENUE,GREENVILLE,SC,https://www.cvs.com/store-locator/details-directions/002331,True,True,2024-08-01,34.822036,-82.41581
13807,Publix Super Markets Inc. #242,954-884-3629,8245 NW 88th Ave,Tamarac,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,26.227204,-80.271154
13809,SAFEWAY PHARMACY #1689,571-262-2970,413 Elden St,Herndon,VA,https://www.safeway.com/vaccinations/home,True,True,2024-08-01,38.966822,-77.376558
13813,"CVS Pharmacy, Inc. #3296",239-694-7444,4710 PALM BEACH BLVD,FORT MYERS,FL,https://www.cvs.com/store-locator/details-directions/003296,True,True,2024-08-01,26.674603,-81.814389
13815,"CVS Pharmacy, Inc. #7002",434-946-2702,112 S. MAIN ST. / P.O. BOX 1017,AMHERST,VA,https://www.cvs.com/store-locator/details-directions/007002,True,True,2024-08-01,37.585141,-79.051413
13816,Publix Super Markets Inc. #1115,904-276-6075,950 Blanding Blvd,Orange Park,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,30.139158,-81.774741
13817,Publix Super Markets Inc. #1794,256-487-0099,165 MCS Boulevard,Sylacauga,AL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,33.17405,-86.282344
13820,Walmart Inc #10-1035,864-574-1985,141 Dorman Centre Dr,Spartanburg,SC,https://www.walmart.com/store/1035,True,True,2024-08-01,34.933344,-81.984672
13821,"CVS Pharmacy, Inc. #4404",770-229-2113,736 S. HILL ST.,GRIFFIN,GA,https://www.cvs.com/store-locator/details-directions/004404,True,True,2024-08-01,33.233083,-84.264053
13823,"CVS Pharmacy, Inc. #5150",407-366-1717,1030 LOCKWOOD BLVD,OVIEDO,FL,https://www.cvs.com/store-locator/details-directions/005150,True,True,2024-08-01,28.656532,-81.17996
13825,"CVS Pharmacy, Inc. #8105",248-489-3004,37700 W. 12 MILE RD.,FARMINGTON HILLS,MI,https://www.cvs.com/store-locator/details-directions/008105,True,True,2024-08-01,42.499385,-83.421244
13826,"CVS Pharmacy, Inc. #4240",423-247-3176,4400 W. STONE DRIVE,KINGSPORT,TN,https://www.cvs.com/store-locator/details-directions/004240,True,True,2024-08-01,36.552295,-82.625848
13827,MinuteClinic #21603,1-866-389-2727,2009 WARDS RD,LYNCHBURG,VA,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,37.375196,-79.186145
13830,Walmart Inc #Oct-84,863-983-8756,1005 W Sugarland Hwy,Clewiston,FL,https://www.walmart.com/store/2484,True,True,2024-08-01,26.75646,-80.948938
13831,Publix Super Markets Inc. #1751,352-227-5333,1720 East Highway 50,Clermont,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,28.546756,-81.727728
13834,"CVS Pharmacy, Inc. #8000",305-257-3233,24799 SW 112TH AVE.,HOMESTEAD,FL,https://www.cvs.com/store-locator/details-directions/008000,True,True,2024-08-01,25.537676,-80.371563
13835,Walmart Inc #6-Oct,407-359-6989,4255 Alafaya Trl,Oviedo,FL,https://www.walmart.com/store/5106,True,True,2024-08-01,28.613264,-81.209022
13837,"CVS Pharmacy, Inc. #2330",202-722-7593,110 CARROLL STREET NW,WASHINGTON,DC,https://www.cvs.com/store-locator/details-directions/002330,True,True,2024-08-01,38.974488,-77.014569
13839,"CVS Pharmacy, Inc. #2220",860-742-3543,3514 MAIN ST.,COVENTRY,CT,https://www.cvs.com/store-locator/details-directions/002220,True,True,2024-08-01,41.79786,-72.368896
13840,"CVS Pharmacy, Inc. #471",617-825-2572,778 DUDLEY ST.,DORCHESTER,MA,https://www.cvs.com/store-locator/details-directions/000471,True,True,2024-08-01,42.317493,-71.065425
13841,Walmart Inc #10-1620,251-867-5358,2578 Douglas Ave,Brewton,AL,https://www.walmart.com/store/1620,True,True,2024-08-01,31.148093,-87.063987
13842,Walmart Inc #Oct-38,252-201-9012,11233 NC 55 Hwy E,Grantsboro,NC,https://www.walmart.com/store/7238,True,True,2024-08-01,35.144458,-76.835697
13844,"CVS Pharmacy, Inc. #6435",615-889-4864,4402 LEBANON RD.,HERMITAGE,TN,https://www.cvs.com/store-locator/details-directions/006435,True,True,2024-08-01,36.237868,-86.395568
13846,"CVS Pharmacy, Inc. #9803",951-780-1835,491 E. ALESSANDRO BLVD.,RIVERSIDE,CA,https://www.cvs.com/store-locator/details-directions/009803,True,True,2024-08-01,33.915954,-117.323212
13847,SAFEWAY PHARMACY #2913,970-484-2843,2160 West Drake Road Unit 6,Fort Collins,CO,https://www.safeway.com/vaccinations/home,True,True,2024-08-01,40.554659,-105.116577
13848,"CVS Pharmacy, Inc. #7225",813-740-8463,5905 US HWY. 301 S.,RIVERVIEW,FL,https://www.cvs.com/store-locator/details-directions/007225,True,True,2024-08-01,27.894504,-82.339509
13849,Stop & Shop #564,631-321-9055,575 MONTAUK HIGHWAY,WEST BABYLON,NY,https://stopandshopsched.rxtouch.com/rbssched/program/wellness,True,True,2024-08-01,40.68966,-73.343053
13850,"CVS Pharmacy, Inc. #1895",518-869-0249,"2040 WESTERN AVENUE, ROUTE 155",ALBANY,NY,https://www.cvs.com/store-locator/details-directions/001895,True,True,2024-08-01,42.697036,-73.887618
13853,Walmart Inc #3-Oct,928-768-9022,5210 S Hwy 95,Fort Mohave,AZ,https://www.walmart.com/store/4203,True,True,2024-08-01,35.005739,-114.595907
13854,"CVS Pharmacy, Inc. #1833",703-243-5944,4238 WILSON BLVD/BALLSTON COMMONS #1831,ARLINGTON,VA,https://www.cvs.com/store-locator/details-directions/001833,True,True,2024-08-01,38.879619,-77.110649
13856,MinuteClinic #20441,1-866-389-2727,6501 HARBISON AVE,PHILADELPHIA,PA,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,40.034541,-75.063396
13858,Walmart Inc #Oct-63,754-260-6711,301 S State Rd 7,Hollywood,FL,https://www.walmart.com/store/3163,True,True,2024-08-01,26.007521,-80.204418
13859,"CVS Pharmacy, Inc. #9735",626-337-7284,727 S GLENDORA AVE,WEST COVINA,CA,https://www.cvs.com/store-locator/details-directions/009735,True,True,2024-08-01,34.062864,-117.931948
13863,"CVS Pharmacy, Inc. #16925",860-616-0023,3265 BERLIN TURNPIKE,NEWINGTON,CT,https://www.cvs.com/store-locator/details-directions/016925,True,True,2024-08-01,41.660981,-72.725048
13864,Publix Super Markets Inc. #227,407-862-5823,540 South Hunt Club Blvd.,Apopka,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,28.671497,-81.451417
13865,Walmart Inc #2-Oct,504-249-7147,99 Westbank Expy,Gretna,LA,https://www.walmart.com/store/5102,True,True,2024-08-01,29.912963,-90.053367
13866,"CVS Pharmacy, Inc. #17018",617-602-1922,7 ALLSTATE RD,DORCHESTER,MA,https://www.cvs.com/store-locator/details-directions/017018,True,True,2024-08-01,42.329282,-71.063334
13868,"CVS Pharmacy, Inc. #8399",313-272-3296,15521 WEST SEVEN MILE ROAD,DETROIT,MI,https://www.cvs.com/store-locator/details-directions/008399,True,True,2024-08-01,42.430107,-83.200483
13869,Giant #6271,717-227-2017,14635 MT AIRY ROAD,SHREWSBURY,PA,https://giantsched.rxtouch.com/rbssched/program/wellness,True,True,2024-08-01,39.772651,-76.669516
13870,"CVS Pharmacy, Inc. #1836",804-744-6930,13620 GENITO ROAD,MIDLOTHIAN,VA,https://www.cvs.com/store-locator/details-directions/001836,True,True,2024-08-01,37.450747,-77.650777
13871,Walmart Inc #Oct-50,513-351-9710,4000 Red Bank Rd,Cincinnati,OH,https://www.walmart.com/store/2250,True,True,2024-08-01,39.148749,-84.402552
13873,"CVS Pharmacy, Inc. #9235",805-684-0260,1036 CASITAS PASS RD,CARPINTERIA,CA,https://www.cvs.com/store-locator/details-directions/009235,True,True,2024-08-01,34.395114,-119.511541
13874,Walmart Inc #15-Oct,210-659-9245,602 Cibolo Valley Dr,Cibolo,TX,https://www.walmart.com/store/4115,True,True,2024-08-01,29.573385,-98.23628
13876,Walmart Inc #Oct-33,801-965-0243,5675 W 6200 S,West Valley City,UT,https://www.walmart.com/store/5233,True,True,2024-08-01,40.636769,-112.02643
13880,"CVS Pharmacy, Inc. #6383",270-965-4114,307 STURGIS RD,MARION,KY,https://www.cvs.com/store-locator/details-directions/006383,True,True,2024-08-01,37.344481,-88.067091
13882,MinuteClinic #21831,1-866-389-2727,390 LIMIT ST,LEAVENWORTH,KS,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,39.289217,-94.906319
13889,Rite Aid #RA106495,562-695-6167,9333 WHITTIER BLVD,PICO RIVERA,CA,https://www.riteaid.com,True,False,2024-08-01,33.999588,-118.078112
13890,"CVS Pharmacy, Inc. #9391",559-434-2158,1113 E CHAMPLAIN DR,FRESNO,CA,https://www.cvs.com/store-locator/details-directions/009391,True,True,2024-08-01,36.87005,-119.764409
13892,"CVS Pharmacy, Inc. #17693",832-717-0919,6635 N GRAND PKWY W,SPRING,TX,https://www.cvs.com/store-locator/details-directions/017693,True,True,2024-08-01,30.085876,-95.534506
13897,Walmart Inc #14-Oct,909-425-8687,4210 Highland Ave,Highland,CA,https://www.walmart.com/store/1914,True,True,2024-08-01,34.137753,-117.194767
13898,"CVS Pharmacy, Inc. #2057",718-520-2334,100-02 QUEENS BOULEVARD,FOREST HILLS,NY,https://www.cvs.com/store-locator/details-directions/002057,True,True,2024-08-01,40.726562,-73.85376
13899,"CVS Pharmacy, Inc. #3259",618-656-5114,126 SOUTH BUCHANAN ST.,EDWARDSVILLE,IL,https://www.cvs.com/store-locator/details-directions/003259,True,True,2024-08-01,38.811179,-89.951995
13900,"CVS Pharmacy, Inc. #16239",540-786-7957,1180 CARL D SILVER PKWY,FREDERICKSBURG,VA,https://www.cvs.com/store-locator/details-directions/016239,True,True,2024-08-01,38.300039,-77.513391
13901,"CVS Pharmacy, Inc. #6004",405-751-3553,9401 NORTH PENNSYLVANIA AVE.,THE VILLAGE,OK,https://www.cvs.com/store-locator/details-directions/006004,True,True,2024-08-01,35.566151,-97.549859
13903,Walmart Inc #Oct-88,256-712-6198,1410 Florence Blvd,Florence,AL,https://www.walmart.com/store/4188,True,True,2024-08-01,34.817952,-87.656495
13904,"CVS Pharmacy, Inc. #16475",805-716-1040,2705 TELLER RD,THOUSAND OAKS,CA,https://www.cvs.com/store-locator/details-directions/016475,True,True,2024-08-01,34.190914,-118.934123
13905,MinuteClinic #21697,1-866-389-2727,10550 W PARMER LN,AUSTIN,TX,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,30.497775,-97.774582
13906,Stop & Shop #662,203-849-8735,380 MAIN AVENUE,NORWALK,CT,https://stopandshopsched.rxtouch.com/rbssched/program/wellness,True,True,2024-08-01,41.140198,-73.425411
13908,UNITED PHARMACY #3547,325-677-1362,920 N. Willis,Abilene,TX,https://www.unitedsupermarkets.com/vaccinations/home,True,True,2024-08-01,32.460145,-99.765255
13912,MinuteClinic #21876,1-866-389-2727,8831 IMMOKALEE RD.,NAPLES,FL,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,26.274451,-81.688351
13913,"CVS Pharmacy, Inc. #456",201-767-6890,250 CLOSTER DOCK ROAD,CLOSTER,NJ,https://www.cvs.com/store-locator/details-directions/000456,True,True,2024-08-01,40.971987,-73.961078
13914,"CVS Pharmacy, Inc. #8016",586-263-4070,40925 GARFIELD ROAD,CLINTON TOWNSHIP,MI,https://www.cvs.com/store-locator/details-directions/008016,True,True,2024-08-01,42.597219,-82.953265
13916,SAV-ON PHARMACY #3792,225-768-7950,9960 BLUEBONNET BLVD.,Baton Rouge,LA,https://www.albertsons.com/vaccinations/home,True,True,2024-08-01,30.355594,-91.111128
13918,Walmart Inc #10-1168,601-731-1266,1001 Highway 98 Byp,Columbia,MS,https://www.walmart.com/store/1168,True,True,2024-08-01,31.244081,-89.813475
13921,"CVS Pharmacy, Inc. #7276",423-735-1220,917 N. MAIN ST.,ERWIN,TN,https://www.cvs.com/store-locator/details-directions/007276,True,True,2024-08-01,36.154532,-82.408527
13922,"CVS Pharmacy, Inc. #1423",540-659-7723,388 GARRISONVILLE RD.,STAFFORD,VA,https://www.cvs.com/store-locator/details-directions/001423,True,True,2024-08-01,38.476571,-77.426378
13923,"CVS Pharmacy, Inc. #1379",215-362-6303,840 VALLEY FORGE RD.,LANSDALE,PA,https://www.cvs.com/store-locator/details-directions/001379,True,True,2024-08-01,40.241243,-75.303545
13929,Publix Super Markets Inc. #849,904-381-1162,2033 Riverside Ave,Jacksonville,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,30.311352,-81.682173
13930,Rite Aid #RA105615,619-421-2988,507 TELEGRAPH CANYON ROAD,CHULA VISTA,CA,https://www.riteaid.com,True,False,2024-08-01,32.629458,-117.040515
13931,"CVS Pharmacy, Inc. #7648",859-283-5362,8559 US 42 HWY.,FLORENCE,KY,https://www.cvs.com/store-locator/details-directions/007648,True,True,2024-08-01,38.972902,-84.661235
13932,Publix Super Markets Inc. #1004,941-792-6295,7310 West Manatee Ave.,Bradenton,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,27.498228,-82.633657
13933,Walmart Inc #10-0830,815-626-6803,1901 1st Ave,Rock Falls,IL,https://www.walmart.com/store/830,True,True,2024-08-01,41.763177,-89.687056
13934,"CVS Pharmacy, Inc. #11099",432-332-8470,3050 W. UNIVERSITY BLVD.,ODESSA,TX,https://www.cvs.com/store-locator/details-directions/011099,True,True,2024-08-01,31.861794,-102.414283
13941,"CVS Pharmacy, Inc. #299",508-852-0238,44 W. BOYLSTON ST.,WORCESTER,MA,https://www.cvs.com/store-locator/details-directions/000299,True,True,2024-08-01,42.289702,-71.80608
13942,Walmart Inc #28-Oct,903-234-2083,4006 Estes Pkwy,Longview,TX,https://www.walmart.com/store/3828,True,True,2024-08-01,32.43698,-94.713203
13944,"CVS Pharmacy, Inc. #4622",910-395-8248,3625 S. COLLEGE RD.,WILMINGTON,NC,https://www.cvs.com/store-locator/details-directions/004622,True,True,2024-08-01,34.175952,-77.890228
13945,Publix Super Markets Inc. #1013,941-235-2388,"19451 Cochran Blvd, #2000",Port Charlotte,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,27.01003,-82.132076
13946,Walmart Inc #Oct-81,715-532-2721,800 W 10th St S,Ladysmith,WI,https://www.walmart.com/store/4281,True,True,2024-08-01,45.457488,-91.114044
13947,"CVS Pharmacy, Inc. #8831",310-675-0359,3880 W. ROSECRANS BLVD,HAWTHORNE,CA,https://www.cvs.com/store-locator/details-directions/008831,True,True,2024-08-01,33.901435,-118.342241
13954,Walmart Inc #10-1492,303-368-1116,14000 E Exposition Ave,Aurora,CO,https://www.walmart.com/store/1492,True,True,2024-08-01,39.70202,-104.82631
13960,"CVS Pharmacy, INC. #17823",414-290-1973,5701 N. LYDELL AVENUE,MILWAUKEE,WI,https://www.cvs.com/store-locator/details-directions/017823,True,True,2024-08-01,43.12138,-87.913101
13964,"CVS Pharmacy, Inc. #1649",717-263-9893,125 WEST WASHINGTON ST.,CHAMBERSBURG,PA,https://www.cvs.com/store-locator/details-directions/001649,True,True,2024-08-01,39.93506,-77.664261
13966,Giant Food #2311,410-305-1291,1155 ANNAPOLIS RD,ODENTON,MD,https://giantfoodsched.rxtouch.com/rbssched/program/wellness,True,True,2024-08-01,39.080109,-76.689906
13967,"CVS Pharmacy, Inc. #17177",225-275-2109,2001 MILLERVILLE RD,BATON ROUGE,LA,https://www.cvs.com/store-locator/details-directions/017177,True,True,2024-08-01,30.440784,-91.021818
13970,OSCO DRUG #4060,708-423-2700,7910 S CICEREO AVE,Burbank,IL,https://www.jewelosco.com/vaccinations/home,True,True,2024-08-01,41.747407,-87.742346
13971,"CVS Pharmacy, Inc. #18087",573-635-8910,1801 MISSOURI BLVD.,JEFFERSON CITY,MO,https://www.cvs.com/store-locator/details-directions/018087,True,True,2024-08-01,38.579452,-92.199537
13974,Publix Super Markets Inc. #1258,850-267-1166,2038 US Highway 98  West,Santa Rosa Beach,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,30.375226,-86.213114
13978,Walmart Inc #Oct-81,760-262-8530,82-491 Avenue 42,Indio,CA,https://www.walmart.com/store/2181,True,True,2024-08-01,33.740269,-116.229251
13979,"CVS Pharmacy, Inc. #16043",323-725-7861,5600 WHITTIER BLVD,COMMERCE,CA,https://www.cvs.com/store-locator/details-directions/016043,True,True,2024-08-01,34.017838,-118.150851
13982,"CVS Pharmacy, Inc. #7469",972-745-6566,290 N DENTON TAP RD,COPPELL,TX,https://www.cvs.com/store-locator/details-directions/007469,True,True,2024-08-01,32.976112,-96.993121
13984,Walmart Inc #10-0823,580-765-0152,1101 E Prospect Ave,Ponca City,OK,https://www.walmart.com/store/823,True,True,2024-08-01,36.741125,-97.071693
13985,"CVS Pharmacy, Inc. #2783",215-483-6680,518 PORT ROYAL AVENUE,PHILADELPHIA,PA,https://www.cvs.com/store-locator/details-directions/002783,True,True,2024-08-01,40.061197,-75.237195
13988,Walmart Inc #10-1189,606-546-5477,301 Parkway Plz,Barbourville,KY,https://www.walmart.com/store/1189,True,True,2024-08-01,36.858695,-83.86917
13989,H-E-B #568,210-655-9542,12018 PERRIN BEITEL ROAD,SAN ANTONIO,TX,https://vaccine.heb.com/,False,True,2024-08-01,29.548966,-98.407223
13991,Walmart Inc #17-Oct,615-831-0118,4040 Nolensville Pike,Nashville,TN,https://www.walmart.com/store/3717,True,True,2024-08-01,36.082472,-86.725605
13995,Walmart Inc #10-1075,931-552-0348,1680 Fort Campbell Blvd,Clarksville,TN,https://www.walmart.com/store/1075,True,True,2024-08-01,36.58032,-87.412868
13996,Stop & Shop #473,508-675-0887,333 MARIANO BISHOP BOULEVARD,FALL RIVER,MA,https://stopandshopsched.rxtouch.com/rbssched/program/wellness,True,True,2024-08-01,41.67428,-71.164532
14000,"CVS Pharmacy, Inc. #6155",614-890-4660,145 S. STATE ST.,WESTERVILLE,OH,https://www.cvs.com/store-locator/details-directions/006155,True,True,2024-08-01,40.122045,-82.930408
